"","mad"
"Gm45266",0
"Gm45267",0
"Gm45268",0
"Gm45269",0.0230318097312051
"Gm45271",0
"Gm45272",0
"Gm45273",0
"Gm45274",0
"Gm45275",0
"Gm45276",0
"Gm45277",0
"Gm45278",0
"Gm45279",0
"Gm4528",0
"Gm45280",0
"Gm45282",0
"Gm45283",0
"Gm45285",0
"Gm45286",0.122012114814552
"Gm45288",0
"Gm45289",0
"Gm4529",0
"Gm45290",0.0340060087679523
"Gm45292",0
"Gm45293",0.0461168876147907
"Gm45294",0.00207066276783189
"Gm45295",0
"Gm45296",0
"Gm45297",0.0256239777121242
"Gm45299",0.0487864186749152
"Gm45301",0
"Gm45303",0
"Gm45305",0
"Gm45307",0
"Gm45309",0.209430397141777
"Gm45310",0
"Gm45311",1.4488377052378
"Gm45312",0
"Gm45313",0
"Gm45315",0
"Gm45316",0
"Gm45317",0
"Gm45319",0
"Gm45321",0
"Gm45322",0.0698799012553699
"Gm45323",0
"Gm45324",0
"Gm45326",0
"Gm45327",0
"Gm45328",0.00811138825548688
"Gm45330",0
"Gm45331",0.071026432339542
"Gm45332",0
"Gm45334",0
"Gm45335",0
"Gm45336",0
"Gm45337",0.00582490286760056
"Gm45338",0.20124300901428
"Gm45339",0
"Gm45341",0
"Gm45342",0.231029115380826
"Gm45343",0.09238374653929
"Gm45344",0.0436474467616509
"Gm45345",0
"Gm45346",0.0496054065468943
"Gm45349",0
"Gm4535",0.109399246675269
"Gm45350",0
"Gm45351",0.079962808048205
"Gm45352",0.0946330003770972
"Gm45353",0.000200158399494068
"Gm45354",0.00543297957708081
"Gm45355",0
"Gm45356",0
"Gm45358",0.0756333103218029
"Gm45359",0.0884799172185217
"Gm4536",0
"Gm45360",0.0232954635580172
"Gm45363",0.039496301990378
"Gm45364",0
"Gm45365",0
"Gm45366",0
"Gm45367",0
"Gm45368",0
"Gm45370",0
"Gm45371",0
"Gm45374",0
"Gm45375",0
"Gm45378",0.009430127633054
"Gm45379",0
"Gm45380",0.338025863900026
"Gm45382",0
"Gm45384",0
"Gm45386",0
"Gm45387",0
"Gm45388",0
"Gm45389",0
"Gm45391",0
"Gm45392",0
"Gm45393",0
"Gm45394",0.0293688901991645
"Gm45395",0
"Gm45397",0
"Gm45398",0
"Gm45399",0.0126690136358277
"Gm454",0
"Gm4540",0.407233829810717
"Gm45400",0
"Gm45401",0
"Gm45402",0
"Gm45403",0
"Gm45405",0
"Gm45406",0
"Gm45407",0.0884342648167831
"Gm45408",0
"Gm45409",0
"Gm4541",0
"Gm45410",0.0106146839016815
"Gm45411",0
"Gm45412",0.0131782739065575
"Gm45413",0.00365044818357237
"Gm45415",0.00352444095973444
"Gm45416",0.113809576935523
"Gm45417",0.0244812566227171
"Gm45418",0
"Gm45420",0.0394462353913965
"Gm45422",0.0485494789106779
"Gm45424",0.17267762762422
"Gm45425",0.0439809253703216
"Gm45426",0.167938676183352
"Gm45427",0
"Gm45428",0.0914331996701121
"Gm45429",0
"Gm45430",0
"Gm45431",0
"Gm45432",0
"Gm45433",0
"Gm45434",0.0806230194705339
"Gm45435",0
"Gm45436",0
"Gm45437",0.0623605295316932
"Gm45438",0
"Gm45439",0
"Gm4544",0.314133581949904
"Gm45440",0
"Gm45441",1.0142065184511
"Gm45442",0
"Gm45444",0.0284474756222164
"Gm45445",0
"Gm45446",0.0253854028772954
"Gm45447",0.166974726565822
"Gm45448",0
"Gm45449",0.215591135583035
"Gm4545",0
"Gm45452",0
"Gm45453",0.171588516312076
"Gm45454",0
"Gm45455",0
"Gm45457",0.434433072914225
"Gm45458",0
"Gm45459",0
"Gm45460",0
"Gm45461",0.0321724216610928
"Gm45462",0
"Gm45463",0
"Gm45464",0.415747966533177
"Gm45469",0
"Gm45470",0.756641837694664
"Gm45471",0
"Gm45472",0.32841509988081
"Gm45473",0
"Gm45474",0.0270652768291992
"Gm45475",0
"Gm45477",0
"Gm45478",0
"Gm45479",0
"Gm4548",0
"Gm45481",0.153851798321506
"Gm45483",0
"Gm45484",0.0123892136783408
"Gm45485",0
"Gm45486",0.126732090949269
"Gm45487",0.073373240394192
"Gm45488",0
"Gm45489",0
"Gm45490",0
"Gm45492",0
"Gm45493",0.333744266037136
"Gm45494",0
"Gm45495",0.138322195004044
"Gm45496",0
"Gm45497",0
"Gm45498",0
"Gm45499",0
"Gm45500",0
"Gm45501",0.65154079395834
"Gm45502",0
"Gm45504",0
"Gm45505",0
"Gm45506",0
"Gm45507",0.00887688888714339
"Gm45508",0.0209742331293411
"Gm45509",0.0619857196527403
"Gm45510",0.0256905980844039
"Gm45512",0
"Gm45513",0
"Gm45514",0
"Gm45515",0.102088686223292
"Gm45516",0.0344232331752749
"Gm45517",0
"Gm45518",0
"Gm45520",0.0126687418311604
"Gm45521",0
"Gm45522",0.0215394445722615
"Gm45523",0
"Gm45524",0
"Gm45525",0
"Gm45527",0.0615953268590365
"Gm45528",0
"Gm4553",0.00619871647220955
"Gm45530",0
"Gm45532",0.0816915334969005
"Gm45533",0.166725375251133
"Gm45534",0.0260791400611981
"Gm45537",0
"Gm45538",0
"Gm45539",0
"Gm45540",0.0961503211990568
"Gm45541",0
"Gm45542",0
"Gm45543",0
"Gm45544",0
"Gm45546",0.0410414301600366
"Gm45548",0.0810365078536137
"Gm45549",0
"Gm45550",0
"Gm45552",0.338762503747075
"Gm45553",0.0369749488703264
"Gm45554",0
"Gm45555",0
"Gm45556",0
"Gm45557",0
"Gm45558",0
"Gm4556",0
"Gm45560",0.122817287445454
"Gm45562",0
"Gm45564",0.0914961622460434
"Gm45566",0.0843740925030229
"Gm4557",0
"Gm45570",0.113127647639553
"Gm45571",0
"Gm45572",0.0500776306100774
"Gm45574",0
"Gm45575",0
"Gm45576",0
"Gm45577",0
"Gm45579",0.166012595356352
"Gm4558",0
"Gm45580",0
"Gm45584",0
"Gm45587",0
"Gm45588",0.00980340478169369
"Gm45589",0
"Gm4559",0
"Gm45590",0
"Gm45591",0.0427511986148975
"Gm45592",0.247187165001587
"Gm45593",0
"Gm45594",0
"Gm45596",0
"Gm45597",0.115563407683896
"Gm45598",0
"Gm45600",0
"Gm45601",0.186626308149177
"Gm45602",0
"Gm45604",0
"Gm45605",0.468788299190235
"Gm45606",0.863112205187096
"Gm45607",0
"Gm45608",0
"Gm45609",0.0633636198170658
"Gm4561",0
"Gm45610",0
"Gm45613",0
"Gm45614",0
"Gm45615",0
"Gm45616",0
"Gm45617",0
"Gm45618",0.0250225906691296
"Gm45619",1.5485010017262
"Gm45620",0.10008639165856
"Gm45625",0
"Gm45626",0
"Gm45627",0.127161472499483
"Gm45628",0
"Gm45629",0.257712847721233
"Gm45630",0.0630162670772721
"Gm45631",0.0949957516440101
"Gm45632",0.535937567794335
"Gm45633",0.0264005271093677
"Gm45634",0.0327237716981442
"Gm45635",0.0404356029454157
"Gm45636",0
"Gm45638",0
"Gm45639",0
"Gm45640",8.45415125265264
"Gm45641",0.0583802474965957
"Gm45643",0.333876967727871
"Gm45644",0.0663749144237054
"Gm45645",0.348743477652892
"Gm45646",0
"Gm45647",0
"Gm4565",0
"Gm45650",0.116837490424857
"Gm45651",0
"Gm45652",0.0490788520938096
"Gm45654",0.0171021892268347
"Gm45655",0
"Gm45657",0
"Gm45658",0
"Gm45659",0
"Gm4566",0
"Gm45660",0.023746168801011
"Gm45662",0.00609538794403787
"Gm45663",0.0848151672015926
"Gm45665",0
"Gm45666",0
"Gm45667",0.128151997837296
"Gm45668",0
"Gm45669",0
"Gm4567",0
"Gm45670",0
"Gm45671",0
"Gm45672",0
"Gm45673",0
"Gm45674",0
"Gm45675",0
"Gm45676",0
"Gm45677",0
"Gm45678",0
"Gm45680",0
"Gm45682",0
"Gm45683",0
"Gm45684",0
"Gm45686",0.0528005417432809
"Gm45687",0
"Gm45688",0
"Gm45689",0
"Gm45690",0
"Gm45691",0
"Gm45692",0
"Gm45693",0.0361649780543585
"Gm45694",0.390377015434717
"Gm45696",0
"Gm45697",0
"Gm45698",0.260061459710686
"Gm45699",0
"Gm45700",0.0310610230603841
"Gm45701",0
"Gm45702",0.144421800554765
"Gm45703",0
"Gm45704",0
"Gm45705",0.0678552207322944
"Gm45706",0.0678554308433338
"Gm45708",0.0422684748306809
"Gm45709",0.0875996454587418
"Gm45710",0
"Gm45711",0
"Gm45712",0
"Gm45713",0.0739137378348611
"Gm45714",0.0739779437156611
"Gm45715",0
"Gm45717",0.126986476140684
"Gm45718",0.507114854613715
"Gm45719",0.0287093390178444
"Gm45720",0
"Gm45721",0
"Gm45722",0
"Gm45723",0
"Gm45724",0
"Gm45725",0
"Gm45727",0
"Gm4573",0
"Gm45730",0
"Gm45731",0.0260608318093936
"Gm45732",0
"Gm45733",0.227399340286879
"Gm45734",0.0602479648084224
"Gm45735",0
"Gm45737",0.1541393416652
"Gm45738",0.0541282557696403
"Gm45739",0
"Gm4574",0
"Gm45740",0.0106817830987246
"Gm45742",0
"Gm45743",0.413298479400724
"Gm45745",0.152890562663317
"Gm45746",0
"Gm45747",0
"Gm4575",0.796627364231031
"Gm45750",0.0725796306406492
"Gm45751",0
"Gm45752",0
"Gm45753",0
"Gm45754",0.0135432916678979
"Gm45756",0.11506042879003
"Gm45757",0
"Gm45758",0.263322506371958
"Gm45760",0.309803930034146
"Gm45762",0.0252945549368156
"Gm45764",0
"Gm45765",0
"Gm45766",0
"Gm45767",3.20872726755745
"Gm45769",0.461995335632472
"Gm4577",0
"Gm45770",0
"Gm45772",0
"Gm45774",3.17980871818126
"Gm45776",0
"Gm45777",0
"Gm45778",0
"Gm45779",0.0460987548406521
"Gm45780",0
"Gm45781",0
"Gm45782",0
"Gm45783",0.0134652893421752
"Gm45784",0
"Gm45785",0.0192719313412776
"Gm45786",0.128451231890367
"Gm45788",0
"Gm45789",0.0225221306103846
"Gm45790",0.267278753496778
"Gm45791",0.0359811904961714
"Gm45792",0
"Gm45793",0.00456238309319814
"Gm45795",0
"Gm45796",0
"Gm45797",0.0528006553678892
"Gm45798",0
"Gm45799",0.165788974826902
"Gm45804",0.0464540860255904
"Gm45805",0
"Gm45807",0.036284318135726
"Gm45808",0.0078859192849985
"Gm45809",0.196225905930229
"Gm45812",0
"Gm45814",0
"Gm45815",0
"Gm45817",0
"Gm45819",0.173637653650938
"Gm45820",0
"Gm45821",0
"Gm45822",0.0046509711188073
"Gm45823",0
"Gm45824",0
"Gm45826",0
"Gm45827",0
"Gm45828",0.0280168013663181
"Gm45829",0
"Gm45830",0
"Gm45832",0
"Gm45833",0.0896474009557196
"Gm45834",0.0623185827901427
"Gm45837",17.9581374840439
"Gm45838",0.14546292499533
"Gm45839",0
"Gm45841",0.00407815605618112
"Gm45842",0.0491962606090377
"Gm45843",0
"Gm45844",0.244042024271176
"Gm45845",0.0463613397151976
"Gm45846",0.087236321667337
"Gm45847",0.512748447424526
"Gm45848",0.0202658652269469
"Gm4585",0
"Gm45850",0.010599277971218
"Gm45853",0.334584649210831
"Gm45854",0.538368812818389
"Gm45855",0.210668101453344
"Gm45856",0
"Gm45857",0
"Gm45859",0
"Gm45860",0
"Gm45861",0.0856423233081927
"Gm45864",0
"Gm45865",0.0378742663279788
"Gm45866",0.00634660525233726
"Gm45867",0.726444461359483
"Gm45868",0
"Gm45869",0.270051712893612
"Gm4587",0.00570095058147096
"Gm45870",0
"Gm45871",0.997494756794374
"Gm45872",0.00784155171912302
"Gm45873",0.0771938315699485
"Gm45874",0.221854715346986
"Gm45875",0.0321019411528292
"Gm45876",0.0343126162781588
"Gm45877",0.0485892249703946
"Gm45878",0
"Gm45879",0
"Gm45880",0.0196290313393869
"Gm45883",0.00654102566148011
"Gm45885",0.187279686368199
"Gm45886",0
"Gm45887",0.082695626812985
"Gm45888",0
"Gm45889",0
"Gm45890",0.128563976773154
"Gm45892",0
"Gm45893",0.112247543208683
"Gm45894",0.00897139392166489
"Gm45895",0
"Gm45897",0
"Gm45899",0.00732228516378779
"Gm45900",0
"Gm45901",0.0370047468297264
"Gm45902",0.57746518144729
"Gm45903",0
"Gm45904",0.0804391297192417
"Gm45907",0
"Gm45908",0.00301581290961741
"Gm45909",0
"Gm45910",0
"Gm45911",0
"Gm45924",0.125396010368585
"Gm45925",0.150523462093468
"Gm45926",0
"Gm45928",0.0103902904580698
"Gm45930",0.107518778680894
"Gm45934",0
"Gm45941",0
"Gm45949",0.118516557827228
"Gm4596",0.161258177890713
"Gm45965",0
"Gm4598",0
"Gm4599",0
"Gm4600",0.102491120717318
"Gm4601",0
"Gm4602",0.00262520676290845
"Gm4605",0
"Gm4606",0
"Gm4607",0.014354597454297
"Gm4609",1.26056684581016
"Gm4610",0
"Gm46102",0
"Gm46103",0
"Gm46120",0.0587374792249372
"Gm46123",0.36234741913804
"Gm46124",0.0363701869735052
"Gm4613",0.134562248747122
"Gm46136",0.0139943638246339
"Gm46138",0
"Gm46142",0.0815836317439792
"Gm46146",0
"Gm4617",0.393220834221634
"Gm46188",0
"Gm46189",0
"Gm46190",0.0350686105416817
"Gm46191",0
"Gm46192",0
"Gm46193",0
"Gm46194",0.0226838868750878
"Gm46197",0
"Gm46199",0
"Gm46203",0.118182154453004
"Gm46204",0
"Gm46209",0.100084379273672
"Gm46210",0.070602802393299
"Gm46212",0.0435280590527579
"Gm46218",0.224539739456646
"Gm46223",0.021228155076321
"Gm46224",0
"Gm46231",0
"Gm46233",0
"Gm46234",0.0127749092874983
"Gm4631",0.793617748250436
"Gm46311",0
"Gm46312",0
"Gm46313",0
"Gm46317",0
"Gm4632",0.0190811231971899
"Gm46323",0
"Gm46327",0
"Gm46328",0
"Gm46329",0
"Gm46332",0
"Gm46336",0.02606090615944
"Gm46338",0
"Gm46339",0.130075418147831
"Gm46342",0
"Gm46344",0.0514890982087007
"Gm46348",0
"Gm46349",0.00883215493909521
"Gm46350",0.0377108373640946
"Gm46355",0
"Gm46364",0.00431893527685988
"Gm46367",0.0118344709974582
"Gm46369",0.0434933857479506
"Gm46376",0.165738302885628
"Gm46378",0.485527364321265
"Gm46379",0
"Gm46387",0
"Gm46388",0
"Gm46389",0
"Gm46391",0
"Gm46392",0
"Gm46396",0
"Gm4640",0
"Gm46400",0.30998098630699
"Gm46401",0
"Gm46404",0.782051541768669
"Gm46409",0.153212872335493
"Gm46411",0
"Gm46415",0.117537477313761
"Gm46416",0
"Gm46419",0.0565998257597358
"Gm46424",0.0204472488389201
"Gm46426",0.0016863418339215
"Gm46427",0
"Gm46430",1.5110542097475
"Gm46432",0
"Gm46436",0
"Gm4644",0
"Gm46440",0.0396445785294434
"Gm46443",0
"Gm46447",0.147012562578006
"Gm46448",0
"Gm46453",0
"Gm46455",0
"Gm46474",0
"Gm46475",0
"Gm46476",0
"Gm46477",0.00845193987627896
"Gm46495",0
"Gm46496",0
"Gm46497",0
"Gm46499",0
"Gm46501",0
"Gm46506",0
"Gm46507",0
"Gm4651",0.0260607888856554
"Gm46515",0
"Gm46516",0
"Gm46519",0
"Gm46522",0.168308521736666
"Gm46524",0
"Gm46525",0
"Gm46526",0.0621975100256894
"Gm4654",0.514739992372906
"Gm46540",0.037272686640733
"Gm46541",0
"Gm46542",0
"Gm46544",0
"Gm46545",0
"Gm46546",0
"Gm46555",0
"Gm46559",0
"Gm46560",0
"Gm46562",0.029509959976492
"Gm46563",0
"Gm46565",0.108823373072003
"Gm4657",0.0704579034259973
"Gm46573",0
"Gm46574",0
"Gm46575",0
"Gm46576",0
"Gm46577",0.0239144574762287
"Gm46578",0
"Gm46587",0
"Gm46593",0.0160165782070492
"Gm46597",0
"Gm4660",0.0280401847810557
"Gm46603",0.0901897467613143
"Gm46606",0
"Gm46610",0
"Gm46611",0.0159694628224364
"Gm46614",0
"Gm46615",0
"Gm46618",0
"Gm46620",0.239566456344228
"Gm46629",0
"Gm46633",0.648942139051846
"Gm46637",0.650441190607478
"Gm46641",0
"Gm46644",0
"Gm46649",0.0646843218117956
"Gm4665",0.0232743010547839
"Gm46652",0.0748156814474262
"Gm46658",0.329278561168239
"Gm4668",0
"Gm4673",0.821277264248717
"Gm4675",0.0747875908777714
"Gm4681",0.0247000714584335
"Gm46851",0
"Gm4691",2.15274903255005
"Gm46992",0
"Gm46993",0
"Gm46994",0
"Gm46995",0
"Gm46996",0
"Gm46997",0
"Gm46998",0
"Gm46999",0
"Gm47000",0
"Gm47001",0
"Gm47002",0
"Gm47003",0.169804068737068
"Gm47004",0.0661223162313819
"Gm47005",0
"Gm47006",0
"Gm47007",0
"Gm47008",0
"Gm47009",0
"Gm4701",0
"Gm47010",0
"Gm47011",0.0344937529593055
"Gm47012",0
"Gm47013",0
"Gm47014",0
"Gm47015",0
"Gm47016",0
"Gm47017",0.0896938501115503
"Gm47018",0
"Gm47019",0
"Gm47020",0
"Gm47021",0.197188712931262
"Gm47022",0.0365771327454451
"Gm47023",0.0455213150725475
"Gm47024",0.0390913151656789
"Gm47025",0.00134491543636851
"Gm47026",0
"Gm47027",0
"Gm47028",0
"Gm47029",0
"Gm47030",0
"Gm47031",0.0143975576747518
"Gm47032",0
"Gm47033",0.614980033178131
"Gm47034",0
"Gm47035",0
"Gm47036",0.0124456505769546
"Gm47037",0
"Gm47038",0
"Gm47039",0
"Gm47040",0
"Gm47041",0
"Gm47042",0.0744898964594242
"Gm47043",0
"Gm47044",0
"Gm47045",0
"Gm47046",0
"Gm47047",0
"Gm47048",0
"Gm47049",0
"Gm4705",0.0765640201030806
"Gm47050",0
"Gm47051",0
"Gm47052",0
"Gm47053",0
"Gm47054",0
"Gm47055",0
"Gm47056",0
"Gm47057",0.00210155851928697
"Gm47058",0
"Gm47059",0.0430205296961546
"Gm47060",0
"Gm47061",0.00882390949686144
"Gm47062",0
"Gm47063",0
"Gm47064",0
"Gm47065",0
"Gm47066",0
"Gm47067",0
"Gm47068",0
"Gm47069",0
"Gm4707",0.154091922162492
"Gm47070",0
"Gm47071",0.324514956566457
"Gm47072",0
"Gm47073",0.0232732179336414
"Gm47074",0
"Gm47075",0
"Gm47076",0.270237131057753
"Gm47077",0
"Gm47078",0
"Gm47079",0.607812786208239
"Gm4708",0.268523212135762
"Gm47080",0
"Gm47081",0
"Gm47082",0
"Gm47083",0
"Gm47084",0
"Gm47085",0
"Gm47086",0
"Gm47088",0.0531398521716171
"Gm47089",0
"Gm47090",0
"Gm47091",0
"Gm47092",0.00931792732530824
"Gm47093",0.0510364501057124
"Gm47094",0
"Gm47095",0.135924199684541
"Gm47096",0.342622186030287
"Gm47097",0.42782486078487
"Gm47098",0
"Gm47099",0
"Gm4710",0
"Gm47100",0
"Gm47101",0.00819372073305189
"Gm47102",0.0309708705984389
"Gm47103",0.0252482856574147
"Gm47104",0
"Gm47105",0
"Gm47106",0
"Gm47107",0
"Gm47108",0.403000626384623
"Gm47109",0
"Gm4711",0
"Gm47110",0.0433453702980112
"Gm47111",0
"Gm47112",0.0807188160253641
"Gm47113",0.142381556929522
"Gm47114",0
"Gm47115",0
"Gm47116",0
"Gm47117",0
"Gm47118",0
"Gm47119",0.0348153395423876
"Gm47120",0
"Gm47121",0
"Gm47122",0.0266524108239515
"Gm47123",0
"Gm47124",0
"Gm47125",0
"Gm47126",0
"Gm47127",0
"Gm47128",0
"Gm47129",0
"Gm47130",0.0125636672459447
"Gm47131",0
"Gm47132",0
"Gm47133",0.0924085999703538
"Gm47134",0
"Gm47135",0.264303816315698
"Gm47136",0.060682732149254
"Gm47137",0.0167862960565134
"Gm47138",0.0260607873526648
"Gm47139",0.0162651195350629
"Gm4714",0
"Gm47140",0.597431953590976
"Gm47141",0
"Gm47142",0
"Gm47143",0
"Gm47144",0
"Gm47145",0
"Gm47146",0.00011728268399586
"Gm47147",0.079189681743723
"Gm47148",0
"Gm47149",0
"Gm47150",0
"Gm47151",0
"Gm47152",0
"Gm47153",0
"Gm47154",0.171614727703991
"Gm47155",4.49089329327671
"Gm47156",0
"Gm47157",0
"Gm47158",0
"Gm47159",0.0674732884657125
"Gm47160",0
"Gm47161",0
"Gm47162",0.181163512826505
"Gm47163",4.28778962439491
"Gm47164",0.0190012161839293
"Gm47165",0
"Gm47166",0
"Gm47167",0
"Gm47168",0.0237881997424232
"Gm47169",0
"Gm47170",0
"Gm47171",0.181018722727429
"Gm47172",0
"Gm47173",0.0684479976138136
"Gm47174",0
"Gm47175",0.189890671146153
"Gm47176",0
"Gm47177",0
"Gm47178",0
"Gm47179",0.0902150124198446
"Gm47180",0
"Gm47181",0
"Gm47182",0
"Gm47183",0
"Gm47184",0.0748651547162434
"Gm47185",0
"Gm47186",0
"Gm47187",0
"Gm47188",0
"Gm47189",0
"Gm4719",0
"Gm47190",0
"Gm47191",0.0122635421131193
"Gm47192",0
"Gm47193",0
"Gm47194",0
"Gm47195",0
"Gm47196",0.0260609879189412
"Gm47197",0.0570164152954645
"Gm47198",0.0493345911214968
"Gm47199",0
"Gm47200",0
"Gm47201",0.0645177260502507
"Gm47202",0.176078459521509
"Gm47203",0
"Gm47204",2.74025863272583
"Gm47205",0.865402780689412
"Gm47206",0
"Gm47207",0
"Gm47208",0
"Gm47209",0
"Gm47210",0.161847788318571
"Gm47211",0
"Gm47212",0
"Gm47213",0
"Gm47214",0
"Gm47215",0
"Gm47216",0
"Gm47217",0
"Gm47218",0.294574132289226
"Gm47219",0
"Gm47220",0
"Gm47221",0.00740702634693797
"Gm47222",0
"Gm47223",0
"Gm47224",0
"Gm47225",0
"Gm47226",0
"Gm47227",0
"Gm47228",0
"Gm47229",0
"Gm47230",0
"Gm47231",0
"Gm47232",0.0920466795102587
"Gm47233",0
"Gm47234",0.0802524372014905
"Gm47235",0.0635556840116835
"Gm47236",0
"Gm47237",0
"Gm47238",0
"Gm47239",0.0273970994651049
"Gm4724",0.480357125823861
"Gm47240",0.0432617781161625
"Gm47241",0
"Gm47242",0.0427713636468115
"Gm47243",0
"Gm47244",0
"Gm47245",0
"Gm47246",0.103364290822123
"Gm47247",0
"Gm47248",0.0157067401039079
"Gm47249",0
"Gm4725",0
"Gm47250",0.00827777546127654
"Gm47251",0.201360902891965
"Gm47252",0.104426946845925
"Gm47253",0
"Gm47254",0.0177275178336762
"Gm47255",0
"Gm47256",0
"Gm47257",0.070587049781695
"Gm47258",0.0424016469586922
"Gm47259",0.0303406171636658
"Gm4726",0
"Gm47260",1.9718405672175
"Gm47261",0.0117528884396699
"Gm47262",0
"Gm47263",0
"Gm47264",0
"Gm47265",0
"Gm47266",0.0366215712650916
"Gm47267",0
"Gm47268",0
"Gm47269",0
"Gm47270",0
"Gm47271",0
"Gm47272",0
"Gm47273",0
"Gm47274",0
"Gm47279",7.8697544969892e-05
"Gm47283",2.37708441820949
"Gm47289",0
"Gm47290",0
"Gm47316",0
"Gm47317",0
"Gm47318",0
"Gm47319",0
"Gm4732",0
"Gm47320",0
"Gm47321",0
"Gm47322",0.052176263510334
"Gm47323",0
"Gm47324",0.0136502666550076
"Gm47325",0
"Gm47326",0
"Gm47327",0.000798965554309233
"Gm47328",0.0562775687360656
"Gm47329",0
"Gm47330",0
"Gm47331",0.00260644895250785
"Gm47332",0
"Gm47333",0
"Gm47334",0.0310428212867119
"Gm47335",0
"Gm47336",0
"Gm47337",0.0514425290291333
"Gm47338",0.046600112907086
"Gm47339",0.0644513909009062
"Gm4734",0.10634215152113
"Gm47340",0
"Gm47341",0
"Gm47342",0.0220115511838252
"Gm47343",0
"Gm47344",0
"Gm47345",0.0230980550563501
"Gm47346",0
"Gm47347",0
"Gm47348",0
"Gm47349",0
"Gm4735",4.41199128461691
"Gm47350",0.0710147630197205
"Gm47351",0
"Gm47352",0
"Gm47353",0
"Gm47354",0
"Gm47355",0.00525969610560335
"Gm47356",0.0183140083640074
"Gm47357",0.0225141179959196
"Gm47358",0
"Gm47359",0.131985740514271
"Gm4736",0
"Gm47360",0
"Gm47361",0
"Gm47362",0
"Gm47363",0
"Gm47364",0
"Gm47365",0
"Gm47366",0
"Gm47367",0
"Gm47368",0.0233000201330505
"Gm47369",0
"Gm47370",0.146688162269905
"Gm47371",0
"Gm47372",0.376207621343795
"Gm47373",0.01468435771323
"Gm47374",0
"Gm47375",0
"Gm47376",0
"Gm47377",0
"Gm47378",0
"Gm47379",0
"Gm47380",0
"Gm47381",0
"Gm47382",0
"Gm47383",0
"Gm47384",0
"Gm47385",0.0523956014714382
"Gm47386",0
"Gm47387",0
"Gm47388",0
"Gm47389",0
"Gm4739",0.14392860818167
"Gm47390",0
"Gm47391",0.177687822906569
"Gm47392",0
"Gm47393",0.00480068629262833
"Gm47394",0
"Gm47395",0
"Gm47396",0
"Gm47397",0
"Gm47398",0.70259985399364
"Gm47399",0.0745952138776806
"Gm4740",0.0445214217165708
"Gm47400",0.0447687722574139
"Gm47401",0
"Gm47402",0
"Gm47403",0.0805269184049735
"Gm47404",0.0187634919640383
"Gm47405",0.0539838648696263
"Gm47406",0.00373199017800955
"Gm47407",0
"Gm47408",0
"Gm47409",0
"Gm47410",0
"Gm47411",0
"Gm47412",0
"Gm47413",0
"Gm47414",0.224738049237772
"Gm47415",0.471613558014412
"Gm47416",0
"Gm47417",0
"Gm47418",0
"Gm47419",0
"Gm4742",0.116706803574948
"Gm47420",0
"Gm47421",0.00245281569579765
"Gm47422",0
"Gm47423",0
"Gm47424",0.00775771816749653
"Gm47425",0
"Gm47426",0
"Gm47427",0
"Gm47428",0.0254200232942182
"Gm47429",0
"Gm47430",0
"Gm47431",0
"Gm47432",0
"Gm47433",0
"Gm47434",0.0465729411826878
"Gm47435",0.0941615436482183
"Gm47436",0
"Gm47437",0
"Gm47438",0.0396411949195247
"Gm47439",0.10224738071745
"Gm4744",0
"Gm47440",0
"Gm47441",0.0671024733612133
"Gm47442",0
"Gm47443",0
"Gm47444",0
"Gm47445",0.0465998657449924
"Gm47446",0.0497490715094466
"Gm47447",0.0285932364103007
"Gm47448",0
"Gm47449",0
"Gm47450",0.0384812122631289
"Gm47451",0
"Gm47452",0
"Gm47453",0
"Gm47454",0
"Gm47455",0
"Gm47456",0
"Gm47457",0.013957136490864
"Gm47458",0
"Gm47459",0
"Gm4746",0
"Gm47460",0
"Gm47461",0.066610175263146
"Gm47462",0
"Gm47463",0
"Gm47464",0
"Gm47465",0
"Gm47466",0
"Gm47467",0.0838938099091387
"Gm47468",0.0253133643394401
"Gm47469",1.14317267599707
"Gm47470",0
"Gm47471",0.117474840974976
"Gm47472",0.110774222434337
"Gm47473",0
"Gm47474",0
"Gm47475",0
"Gm47476",0.0169219406885581
"Gm47477",0.0653964704254975
"Gm47478",0
"Gm47479",0
"Gm47480",0
"Gm47481",0
"Gm47482",0
"Gm47483",0.684654377966569
"Gm47484",0.524630679503178
"Gm47485",0.0290877469897515
"Gm47486",0.0540940119618114
"Gm47487",0
"Gm47488",0
"Gm47489",0
"Gm47490",0
"Gm47491",0
"Gm47492",0
"Gm47493",0.0600572406834058
"Gm47494",0
"Gm47495",0
"Gm47496",0.0118390018174653
"Gm47497",0
"Gm47498",0
"Gm47499",0
"Gm4750",0.157087506335083
"Gm47500",0
"Gm47501",0
"Gm47502",0
"Gm47503",0.0284276375203007
"Gm47504",0
"Gm47505",0.00837780008521088
"Gm47506",0
"Gm47507",0
"Gm47508",0.179098359619433
"Gm47509",0
"Gm4751",0.0583497603886132
"Gm47510",0
"Gm47511",0
"Gm47512",0.138387649740178
"Gm47513",0.0245193416193588
"Gm47514",0
"Gm47515",0
"Gm47516",0
"Gm47517",0
"Gm47518",0
"Gm47519",0
"Gm47520",0
"Gm47521",0
"Gm47522",0
"Gm47523",0
"Gm47524",0
"Gm47525",0.0311360689370085
"Gm47526",0.0143911138661996
"Gm47527",0
"Gm47528",0
"Gm47529",0.107500325875102
"Gm4753",0
"Gm47530",0.0293687963344172
"Gm47531",0
"Gm47532",0
"Gm47533",0
