"","SRR11902288","SRR11902289","SRR11902290","SRR11902202","SRR11902204","SRR11902205"
"1700066M21Rik",1729.40262568,1802.89221588,2445.3602849,2355.76010144,2490.15938432,2461.15024256
"1700066N21Rik",0,0,0,0,0,0
"1700066O22Rik",0,0,0,0,0,0
"1700067G17Rik",0,0,0,0,0,0
"1700067K01Rik",38.59998852,25.85999746,31.82001446,56.0200065,20.87999872,38.7600138
"1700067P10Rik",0,0,0,0,0,0
"1700069B07Rik",2.019996,0,6.34051386,2.039994,0,0
"1700069L16Rik",0,0,0,0,0,0
"1700069P05Rik",0,0,0,0,0,0
"1700071G01Rik",0,0,0,0,0,0
"1700071K01Rik",0,1.6999983,0,0,0,0
"1700071M16Rik",112.44732752,154.59793184,134.95215518,118.44584948,126.646864,110.13933018
"1700072B07Rik",0,0,0,0,0,0
"1700072G22Rik",0,0,0,0,0,0
"1700072O05Rik",0,0,0,0,0,0
"1700073E17Rik",10.08000486,7.45999072,4.0199991,3.23999286,0.92000016,2.04000264
"1700074A21Rik",0,0,0,0,0,0
"1700074H08Rik",0,0,0,0,0,0
"1700080C20Rik",0,0,0,0,0,0
"1700080N15Rik",0,2.20240436,2.45999428,0,4.8599932,6.98919756
"1700081B01Rik",0,0,0,0,10.57999968,0
"1700081H04Rik",0,0,0,0,0,0
"1700081N11Rik",10.67262314,12.1999997,13.67999996,19.8600032,36.94689574,8.2625323
"1700082M22Rik",0,6.68000142,0,0,10.90001394,0
"1700083H02Rik",0,0,0,0,0,0
"1700084C06Rik",0,0,0,0,0,2.075415
"1700084D21Rik",0,0,0,0,0,0
"1700084E18Rik",12.37418814,15.01271724,13.61676376,35.83728996,29.72005526,16.92776422
"1700084F23Rik",0,0,0,0,0,0
"1700084J12Rik",2.04000432,2.0400072,0,1.96000848,0,0
"1700084M14Rik",0,0,0,0,0,0
"1700085C21Rik",2.0400028,0,2.0400028,0.5200092,1.020326,0
"1700085D07Rik",0,0,0,0,0,0
"1700086D15Rik",0,0,1.01999352,2.04000888,0,0.1399944
"1700086L19Rik",1699.56018048,2108.9933545,2200.28000762,1716.8266378,2053.42669648,1526.88006692
"1700086O06Rik",177.64684366,162.2491851,249.91858104,302.29310156,270.24852886,302.81736774
"1700086P04Rik",12.04000416,23.91998944,21.5200118,37.320006,27.30000592,21.54000636
"1700087I21Rik",0.37885968,1.2244754,1.1952035,38.64914262,6.91124794,0
"1700087M22Rik",0,0,0,0,0,0
"1700088E04Rik",134.86074596,120.1042323,171.91577996,185.50368338,181.71917772,116.2704864
"1700091H14Rik",0,0,0,0,0,0
"1700092C02Rik",0,0,0,0,0,0
"1700092C10Rik",0,0,0,0,0,0
"1700092C17Rik",0,0,0,0,0,0
"1700092E16Rik",0,0,1.31999394,0,0,0
"1700092E19Rik",0,0,0,0,0,0
"1700092K14Rik",11.2199987,9.6200038,8.5199999,0,9.1000021,5.7600006
"1700093J21Rik",3.32000286,3.67999366,10.31999938,15.18000458,10.79999574,6.29999428
"1700093K21Rik",26.0999904,18.74000228,14.559996,48.04000412,48.72001836,45.619992
"1700093P08Rik",0,0,0,0,0,0
"1700094J05Rik",0.0450644,0,0,4.12564828,2.81398354,0
"1700094M23Rik",0,6.9999983,0,0,0,0
"1700094M24Rik",0,0,0,0,0,0
"1700095A13Rik",0,16.72000906,6.5800059,0,8.13999982,0
"1700095A21Rik",0,0,0,0,0,0
"1700095B10Rik",0,0,0.20869448,0,0,0
"1700095J03Rik",0,0,9.5755864,6.11999264,11.7360816,11.53839184
"1700095J07Rik",0,0,0,0,0,0
"1700095J12Rik",0,0,0,0,0,0
"1700095K22Rik",0,0,0,0,0,0
"1700096J18Rik",0,0,0,0,0,0
"1700096K18Rik",67.05999216,60.6600076,129.77999788,137.11999344,98.10001324,107.85998824
"1700097M23Rik",6.09999336,6.11999244,5.619985,12.23998488,9.64001316,14.15998788
"1700097N02Rik",0,0,0,0,0,0
"1700099I09Rik",4.16127528,2.6626903,0,8.06006412,7.38871436,7.21000852
"1700100I10Rik",0,0,0,0,0,0
"1700100L14Rik",0,0,0,0,0,0
"1700101I11Rik",187.77085552,170.44645218,219.96464862,298.10663048,220.70758394,295.92810056
"1700101I19Rik",0,0,1.98000144,1.9600032,0,0
"1700101O22Rik",0,0,0,0,0,0
"1700102F20Rik",0,0,0,0,0,0
"1700102H20Rik",28.04118264,29.32377402,24.93193686,32.49176166,17.94180816,38.4772392
"1700102P08Rik",0,0,0,0,0,0
"1700104B16Rik",0,0,0,0,0,0
"1700104L18Rik",0,0,0,0,0,0
"1700105G05Rik",0,0,0,0,0,0
"1700105P06Rik",20.7664452,25.61679,30.41025552,16.17137784,25.86028032,23.07213072
"1700106O07Rik",0,0,0,0,0,0
"1700108F19Rik",5.0999984,7.09997372,9.9400148,2.03999672,4.82000328,3.3800046
"1700108J01Rik",0,0,0,0,0,0
"1700108N06Rik",0,0,0,0,0,0
"1700108N11Rik",9.89197244,5.17817062,27.82895094,19.03530608,9.9628382,21.21895818
"1700109G14Rik",1.36000488,1.07999944,0,0,0,6.06000356
"1700109G15Rik",0,0,0,0,0,0
"1700109H08Rik",309.01414384,279.41186682,314.38152026,376.46696154,418.70885788,347.1942706
"1700109I08Rik",0,0,0,0,0,0
"1700109K24Rik",360.8599883,243.3000142,312.4399647,210.6600073,297.9600378,300.9600086
"1700110C19Rik",32.840006,26.460006,39.599993,35.620004,40.0400159,29.399997
"1700110I01Rik",3.43937582,2.44798884,4.68134268,5.3919954,3.85763382,1.81401858
"1700110I07Rik",0,0,0,0,0,0
"1700110K17Rik",0,0,0,2.9066053,7.30365764,11.19055732
"1700111E14Rik",2.0400036,0,4.3199916,0,0,0
"1700111N16Rik",0,0,0,0,0,0
"1700112D23Rik",34.14001104,52.96000578,76.72000702,55.46001694,53.33999054,50.4600242
"1700112H15Rik",0,0,0,0,0,0
"1700112J05Rik",0,0,0,0,0,0
"1700112J16Rik",68.80134178,64.41998494,76.2232672,106.17997382,109.28785526,77.57999608
"1700112K13Rik",0,0,0,0,0,0
"1700112L15Rik",6.9000042,6.4599966,2.04,2.6400048,0,6.259995
"1700112M02Rik",0,0,0,0,0,0
"1700113A16Rik",50.0101117,44.5875707,55.2506605,53.27896102,24.51307198,61.58412688
"1700113B09Rik",0,0,0,0,0,0
"1700113B19Rik",0,0,0,0,0,0
"1700113H08Rik",0,0,0,0,0,0
"1700116B05Rik",0,0,0,0,0,0
"1700116H05Rik",0,0,0,0,0,0
"1700119H24Rik",0,0,0,0,0,0
"1700119I11Rik",0,0,3.23999744,0,0,0
"1700120B22Rik",0,0,0,0,0,0.6934016
"1700120C14Rik",109.00631478,78.01902974,110.94487028,183.56047276,122.6235097,184.69020014
"1700120C18Rik",0,0,0,0,0,0
"1700120E14Rik",0,0,0,0,0,0
"1700120G07Rik",0,0,0,0,0,0
"1700120G11Rik",0,0,0,0,0,0
"1700120K04Rik",0,0,0,0,0,0
"1700120O09Rik",0,0,0,0,0,0
"1700121C08Rik",0,0,24.81000546,20.83999622,27.2200036,41.01999868
"1700121L03Rik",0,0,0,0,0,0
"1700121L16Rik",0,0,0,0,0,0
"1700121N20Rik",0,0,0,6.09998974,0,0
"1700122C19Rik",0,0,0,0,0,0
"1700122D07Rik",0,0,0,0,0,0
"1700122E12Rik",0,0,0,0,0,0
"1700122H20Rik",0,0,0,0,0,0
"1700122O11Rik",0,0,0,0,0,0
"1700123J17Rik",0,0,0,0,0,0
"1700123K08Rik",0,6.81999408,0,0,0,0
"1700123L14Rik",3.41999708,6.11998558,16.31998484,7.07999702,2.04000684,2.04000684
"1700123M08Rik",236.5544876,141.08372534,240.7347316,253.19998926,205.71727606,179.36845404
"1700123O12Rik",0,0,0,0,0,0
"1700123O20Rik",674.19085442,754.33792148,533.82291238,686.5784346,638.44906826,602.31592824
"1700123O21Rik",0,4.01999892,4.72000338,1.50000182,6.35999526,5.91999942
"1700124L16Rik",82.45260922,90.306492,94.50005258,72.2859528,91.8634668,45.04713
"1700124M09Rik",0,0,0,0,0,0
"1700125G02Rik",33.34333146,26.82360156,37.90868382,28.4599359,26.4500046,29.81055036
"1700125G22Rik",0,0,2.04000368,6.11999952,4.77999808,2.04000174
"1700125H03Rik",35.10000748,25.7999992,39.41999736,39.81999656,20.79999904,37.3000016
"1700126A01Rik",0,0,0,0,0,0
"1700126G02Rik",62.906133,93.332469,65.9100545,70.392918,86.164191,92.7378675
"1700126H18Rik",0,0,0,0,0,0
"1700127F24Rik",0,0,0,0,0,0
"1700128A07Rik",0,0,0,0,0,0
"1700128E19Rik",0,0,0,0,0,0
"1700128F08Rik",0,1.0200042,2.03999406,0,0,0
"1700128I11Rik",0,0,0,0,0,0
"1700129C05Rik",0,0,0,0,0,0
"1700129L04Rik",0,0,0,0,1.02001206,0
"1810006J02Rik",0,0,0,0,0,0
"1810007C17Rik",0,0,0,8.3800022,0,0
"1810007D17Rik",0,0,0,4.7600042,9.51999356,0
"1810008B01Rik",0,0,0,0,0,2.33414898
"1810008I18Rik",0,0,0,0,0,0
"1810009A15Rik",558.90975012,805.06005616,837.97116432,958.96429478,748.65617882,439.27417526
"1810009J06Rik",0,0,0,0,0,0
"1810010H24Rik",55.60099462,47.10282096,51.3591975,45.90523856,81.88792922,38.37749382
"1810010K12Rik",18.35998696,1.7599932,9.25999128,22.46000288,18.31999128,1.18000176
"1810012K08Rik",43.06879276,55.08312936,67.36369864,55.57489812,53.21070692,65.57989032
"1810012K16Rik",0,8.0200046,0,7.62000538,9.53999726,0
"1810013D15Rik",0,6.11999948,0,0,6.03998618,4.22398956
"1810013L24Rik",12274.96001936,13396.2901984,13845.4158712,14023.8799632,6828.44944912,13010.13969152
"1810014B01Rik",294.09672668,437.87098004,416.9973159,395.69986956,331.10602156,367.71230482
"1810014P07Rik",0,0,0,4.08001212,0,4.08001212
"1810017P11Rik",0,0,0,0,0,0
"1810018F18Rik",0,0,0,0,0,0
"1810019D21Rik",4.07997396,2.03998698,0,0,6.12002572,2.03998698
"1810019N24Rik",2.03999978,0,4.07998752,6.56000046,0,9.31999304
"1810020O05Rik",0,0,0,88.02392304,57.33845424,155.44861052
"1810021B22Rik",95.39998656,105.00000088,140.47998608,146.24000848,141.5000112,93.58000024
"1810024B03Rik",61.48000764,43.83997876,44.70002364,42.93997944,60.85999168,75.91998072
"1810028F09Rik",0,2.01998784,0,2.04000576,0,0
"1810030O07Rik",245.7694906,234.22528288,190.77257674,776.78263436,530.25273262,200.0256093
"1810034E14Rik",22.3921173,25.70667154,23.63502704,24.59998008,33.48001134,24.96002638
"1810035K13Rik",0,0,0,0,0,0
"1810037I17Rik",2017.248584,2353.9445232,2625.4253088,2572.7492216,2203.9700024,1958.1739136
"1810041H14Rik",0,0,3.89999946,0,0,6.73999708
"1810044D09Rik",20.2001091,24.36061442,35.88000484,50.81999802,30.30002924,42.68001186
"1810044K17Rik",0,0,0,0,0,0
"1810049I09Rik",0,0,0,0,0,0
"1810049J17Rik",0.25291728,0,0,0,0.40820472,0.01555092
"1810053B23Rik",0,0,0,0,0,0
"1810055G02Rik",1162.90001314,1071.0800384,1468.65999182,1320.2400287,1164.29998742,981.41997814
"1810058I24Rik",762.5436666,860.90352904,1028.69295552,1112.83539048,850.86487628,846.48926544
"1810058N15Rik",0,0,0,0,0,0
"1810059C17Rik",0,0,0,0,0,0
"1810059H22Rik",87.69997552,76.79254844,90.9051769,110.72332332,95.07776976,93.32002072
"1810062G17Rik",0,0,8.61999132,0,0,0
"1810062O18Rik",64.44232302,93.06739058,86.71125236,99.29243268,93.5131285,93.9247131
"1810063I02Rik",0,0,0,0,0,0
"1810064F22Rik",0,0,0,1.98000582,0,0
"1810065E05Rik",0,0,0,0,0,0
"1810073O08Rik",12.20000376,18.32001804,12.2399915,21.07998742,0,0
"2010001A14Rik",82.9200032,115.34001588,110.47999632,155.91998544,133.06000316,120.81999168
"2010001K21Rik",9.6928272,15.085919,58.77998964,43.80000352,41.65999252,27.5000056
"2010001M07Rik",2.0400016,0,0,0,0,0
"2010003K11Rik",0,0,0,0,0,0
"2010007H06Rik",76.70002912,127.00783536,143.92000048,90.51998472,107.84000108,118.89718328
"2010008C14Rik",15.30000486,6.35999616,9.1799958,7.57999878,6.08000528,7.0800049
"2010009K17Rik",0,2.07010566,0,2.63193462,0,0
"2010010A06Rik",3.91999868,3.05999868,1.32000024,0.56000248,2.4799992,2.0399974
"2010013B24Rik",5.02000434,0,5.66000406,6.12000666,0,6.82000542
"2010016I18Rik",2.03998408,11.3532176,6.1200218,8.028509,7.12000452,6.10001624
"2010103J01Rik",7.0002184,0,0,5.80365744,4.11748704,0
"2010106C02Rik",0,0,0,0,0,0
"2010106E10Rik",0,0,0,0,0,0
"2010106G04Rik",2.03999828,0,0,0,0,0
"2010109A12Rik",8.46000568,4.83999906,15.6600022,9.22000786,8.92015132,9.1200046
"2010109P13Rik",0,0,0,0,0,0
"2010110E17Rik",6.12000234,2.04000078,4.08000156,4.93999758,2.71999518,1.77999258
"2010110G14Rik",0,0,0,0,0,0
"2010110K18Rik",0,0,0,0,0,0
"2010203P06Rik",0,0,0,0,0,0
"2010204K13Rik",452.84000012,566.17999134,720.19997488,663.70000464,472.0800098,529.07994648
"2010308F09Rik",0,0,0,0,0,0
"2010309G21Rik",0,0,0,1.02000264,2.04000464,2.5500066
"2010310C07Rik",0,0,0,0,0,0
"2010315B03Rik",102.29654856,132.53505504,624.16160568,300.3845425,185.73073022,63.69677932
"2010320M18Rik",192.72000064,145.48000512,230.52000704,358.73999744,274.88001024,216.36000192
"2010320O07Rik",26.43999852,30.56000748,21.34000372,15.72000352,18.1199993,12.01999526
"2200002A13Rik",0,0,4.07999722,1.97999594,0,3.01999968
"2200002D01Rik",6.693756,0,16.95607852,15.66118324,0,6.42033106
"2200002J24Rik",0,0,0,0,0,0
"2200007N16Rik",0,0,0,0,0,0
"2210009P08Rik",0,0,0,0,0,0
"2210010C04Rik",0,0,0,0,0,0
"2210011K15Rik",0,0,0,0,0,0
"2210016F16Rik",435.99998196,456.71999418,572.80792032,552.8399796,464.59999494,453.46000068
"2210016L21Rik",4654.90352432,4555.92733524,6206.63395486,5841.07863618,5445.56366882,4317.54087812
"2210017I01Rik",0,0,0,0,0,0
"2210020O09Rik",0,0,0,0,0,0
"2210022D18Rik",0,0,0,0,0,0
"2210039B01Rik",0,0.7139916,0,0,0,4.42000368
"2210404E10Rik",0,0,0,0,0,0
"2210406H18Rik",13.04000768,6.90000352,12.37999424,14.27999264,21.33999136,16.05999464
"2210406O10Rik",195.76000806,136.48001646,234.18000894,224.82000796,235.4399718,252.50002454
"2210408F21Rik",869.21818752,1065.84526296,1117.83907436,850.49017426,878.53001396,808.23835968
"2210408I21Rik",744.0200047,800.59995186,773.62003596,941.61995462,911.1600013,942.00999752
"2210409D07Rik",0,0,0,4.03999968,0,0
"2210409E12Rik",0,0,0,3.80000036,0.25999824,0
"2210411M09Rik",20.08568678,21.62009054,10.70880492,25.68647398,19.0114524,28.57544726
"2210412B16Rik",16.27999848,28.40000376,47.51999664,32.7800034,28.23999636,24.31999932
"2210414B05Rik",0,0,0,0,0,0
"2210414F02Rik",0,0,0,0,0,0
"2210417A02Rik",0,0,0,0,0,0
"2210418O10Rik",39.70176362,30.21382778,59.56189006,49.49516074,33.6644204,39.5529005
"2210420H20Rik",0,0,0,0,0,0
"2300002M23Rik",0,0,0,1.84000608,2.03998788,7.1000046
"2300003K06Rik",0,0,0,0,0,0
"2300009A05Rik",463.9527612,440.7192452,527.54540088,587.51786274,529.39168088,494.58504606
"2310001H17Rik",12.98001016,12.59802508,29.53998184,18.03998874,9.09999672,18.2800086
"2310001K20Rik",0,2.04000912,0,0,0,0
"2310001K24Rik",0,0,0.37181494,1.0260016,1.17336486,0.58133944
"2310002D06Rik",0.96865876,0,0.82941524,0.85802334,0.01461262,1.9488549
"2310002F09Rik",16.30001226,16.991057,50.66119224,15.43912288,8.039997,27.28323462
"2310002L09Rik",0,0,0,0,0,0
"2310003L06Rik",0,0,3.24001566,0,0,0
"2310003N18Rik",0,0,0,0,0,0
"2310005A03Rik",0,0,0,0,0,0
"2310005E17Rik",0,0,0,0,0,0
"2310008N11Rik",0,0,0,0,0,0
"2310009B15Rik",212.80000884,242.44999822,335.44999406,317.76001806,291.51999798,261.69999348
"2310010J17Rik",165.50099344,199.2136131,225.50001022,258.68372102,252.87071432,202.00002144
"2310011J03Rik",1153.30001342,1145.45186176,1751.75532428,1769.8692265,1321.23842784,1131.97999348
"2310014F06Rik",31.1400114,10.83999894,34.16000754,29.82001608,12.2400093,18.86001372
"2310015A10Rik",121.57587466,66.77593642,107.55864042,46.90855622,110.80983554,165.89653104
"2310015A16Rik",0,0,0,0,0,0
"2310015D24Rik",28.96002648,0,30.99998102,41.97999332,20.17997828,30.77997364
"2310015K22Rik",0,0,0,0,0,0
"2310016D03Rik",2.03999796,0,0,1.01999898,0,0
"2310016D23Rik",0,0,0,0,0.4200003,0
"2310016G11Rik",10.00000052,18.53255056,5.2897236,14.61300536,3.56160304,5.20000672
"2310020H05Rik",14.08001022,0,0,6.41999994,2.0400135,12.91999152
"2310022A10Rik",1193.84434394,1054.80000952,1450.25635874,1357.35999742,1279.98002752,950.35999104
"2310022B05Rik",2681.600002,2635.70003252,3420.45999528,3688.99996978,2865.9999755,2738.55996842
"2310026I22Rik",0,0,9.66001086,40.14000892,14.81999458,11.54052246
"2310026L22Rik",42.38,30.04,41.48,51.32,0,27.28
"2310030A07Rik",0,0,0,0,0,0
"2310030G06Rik",96.29999318,129.3800052,146.36001956,192.4600898,163.3000031,150.79999944
"2310033P09Rik",236.791946,0,500.5372424,466.1594276,219.5990113,128.2926522
"2310034C09Rik",0,0,0,0,0,0
"2310034G01Rik",0,26.07873632,310.40089192,36.6034172,302.48667428,19.19660596
"2310034O05Rik",0,10.89997846,14.0599933,0,0,0
"2310039H08Rik",52.4800068,34.28000256,86.87999388,94.07999472,54.76000224,62.81999628
"2310039L15Rik",0,0,0,0,0,0
"2310040G07Rik",0,1.20124404,1.84922536,6.8554768,0,0
"2310040G24Rik",36.69999138,12.21999372,62.90000568,74.140002,72.62000802,43.0799958
"2310043L19Rik",2.04000576,3.97999056,4.4799872,10.20000176,3.06000864,9.43998848
"2310043M15Rik",128.4814584,147.63617064,149.34477996,126.49133772,91.32462864,95.57002908
"2310043O21Rik",0,0,0,0,0,0
"2310043P16Rik",12.35997594,30.44000254,26.3228825,52.77337228,31.52000722,51.45996426
"2310044K18Rik",0,0,0,0,0,0
"2310046K23Rik",0,0,0,0,0,0
"2310047D07Rik",23.079997,10.84664702,17.0241872,15.88734006,17.74861662,20.5716511
"2310050C09Rik",0,0,0,0,0,0
"2310057J18Rik",0,0,0,2.03999604,0,0
"2310057M21Rik",1650.09002524,1960.59000626,2033.06006394,1941.99996562,1763.14000734,1629.42081348
"2310057N15Rik",0,0,0,0,0,0
"2310058D17Rik",264.8061952,336.53507936,369.05699616,352.4944688,335.3775408,276.75855808
"2310061I04Rik",2128.82531504,2212.28819824,2303.33105066,2830.95640712,2455.14469174,2218.98085846
"2310061N02Rik",0,2.03999244,0,0,0,0
"2310065F04Rik",0,0,0,0,0,0
"2310067P03Rik",0,0,0,0,0,0
"2310068J16Rik",1.7015088,2.0678096,11.907488,20.2906416,6.3418086,3.2064202
"2310069B03Rik",0,0,0,0,0,0
"2310074N15Rik",20.34000372,26.11999704,46.18000056,47.38000308,46.87999524,45.02000472
"2310075C17Rik",0,16.3599966,18.84,31.58000364,20.80000056,0
"2310079G19Rik",0,0,0,0,0,0
"2310081O03Rik",0,0,1.91999676,0,0.64000398,0
"2400006E01Rik",0,0,0,0,0,0
"2410002F23Rik",2225.15400594,2456.07486726,3380.3882368,3339.65189604,3032.88295514,2326.66200102
"2410003I16Rik",0,0,0,0,0,0
"2410003L11Rik",0,0,12.160005,9.78001828,10.959993,10.740015
"2410004B18Rik",1002.1199693,1319.32000404,1246.60004282,1290.97997796,1142.89999132,1084.16003664
"2410004I01Rik",18.35999372,18.35999372,18.31999182,31.74000016,18.26000084,35.65999644
"2410004P03Rik",57.85997028,68.4399762,113.19999114,102.32003232,62.73998778,50.49997848
"2410006H16Rik",566.02925964,524.5393788,768.67359698,827.14635396,635.75616116,651.48499412
"2410012E07Rik",0,0,0,0,0,0
"2410017I17Rik",0,0,0,0,0,1.02001252
"2410018L13Rik",101.06216128,141.33699536,140.78237384,163.3897467,125.64748648,136.26069294
"2410021H03Rik",83.8600016,61.040162,93.59999312,58.32000112,64.2999972,54.52000264
"2410022M11Rik",76.42001094,93.359994,140.8299984,158.55998886,145.16999406,135.55999548
"2410024N13Rik",0,0,0,0,0,0
"2410039M03Rik",0,0,0,0,0,0
"2410080I02Rik",8.15999796,0,16.60000068,10.07999748,5.52000276,11.94000012
"2410124H12Rik",0,0,0,0,0,0
"2410137M14Rik",5.21404364,5.6590027,20.70319602,16.48919376,11.96946582,14.88420234
"2410152P15Rik",0,0,0,0,0,0
"2500002B13Rik",120.56000446,130.49998168,124.78000666,102.95996858,111.27997568,62.89998334
"2500004C02Rik",395.41939844,621.77409126,574.81423598,575.53767348,516.72495456,498.66441028
"2510002D24Rik",735.79673654,813.74715896,1108.72885762,1005.44484042,932.51001116,939.23053184
"2510009E07Rik",4205.29986436,3781.6739634,5421.58030608,4941.4075253,4657.23891534,3932.84009256
"2510016D11Rik",108.7599964,92.9999964,99.340008,103.6600013,95.400008,103.8200047
"2510017J16Rik",91.27999068,104.51999442,89.52000018,129.50001258,77.32000116,113.02000968
"2510039O18Rik",192.35274882,89.10957432,279.84099822,92.41360734,269.28992376,52.82878068
"2510046G10Rik",22.80653776,20.08038782,38.16669098,35.47683402,48.64765454,28.3565302
"2600002D14Rik",2.0399996,5.2399984,5.57999736,14.63999816,13.17999816,9.43999792
"2600006K01Rik",74.2249896,58.80294116,140.43139248,150.97644872,96.84834508,99.6028678
"2600014E21Rik",240.4883239,258.31405288,316.10312892,384.7211335,311.3330688,137.4037575
"2610001A08Rik",0,0,0,1.02000816,0,0
"2610005L07Rik",97.5085164,36.05913904,35.81220996,25.00741824,25.5291062,22.5543158
"2610008E11Rik",2243.85991754,2668.43997632,2651.63993396,2573.71994816,2637.29998896,2584.91996632
"2610011E03Rik",4.0799925,4.0800819,1.4801064,0,2.0400186,0.1800069
"2610012C04Rik",2.04014844,4.07998998,0,2.04000522,0,0
"2610016A17Rik",2.04000498,2.04000498,5.68001046,1.98000686,0,1.00000082
"2610017A05Rik",22.42000058,19.84218428,24.66415256,21.93999226,22.34001028,34.00000174
"2610020C07Rik",114.97712652,145.1157291,153.67497048,172.56650348,138.21624594,154.3707641
"2610021A01Rik",1734.06077506,1435.35443032,960.78623018,543.0658049,1483.87604118,903.48669982
"2610024D14Rik",0,0,0,0,0,0
"2610027F03Rik",0,0,0,0,0,0
"2610027K06Rik",16.3046863,17.04952854,26.003477,7.17453288,5.77687662,13.23575944
"2610028D06Rik",80.68000458,47.79999738,40.71999708,54.5199936,74.84001072,78.58000362
"2610028E06Rik",0,34.45999746,24.76001676,38.66001138,35.47996654,27.46002128
"2610028H24Rik",0,0,0,0,0,0
"2610034O05Rik",0,0,0,0,0,0
"2610035D17Rik",699.37338614,802.42766896,1160.95997424,944.55473198,946.75337124,800.81997414
"2610035F20Rik",44.87999064,32.23998572,49.19998742,38.11999724,30.57999072,39.2799765
"2610037D02Rik",285.90000252,188.06001174,261.119988,188.78001102,313.1999817,266.03999046
"2610042L04Rik",57.41315936,45.62637604,50.32481696,56.83736356,51.4334832,65.67614028
"2610044O15Rik8",274.87893654,329.88550492,353.5197752,354.65208256,370.99848748,370.60056988
"2610105M22Rik",0,0,0,0,0,0
"2610203C22Rik",172.3898745,164.57578334,182.88904864,166.59702892,141.3944462,154.6056119
"2610204G07Rik",0,0,0,0,0,0
"2610206C17Rik",2.0399995,1.81999972,4.079999,0,6.1199985,2.0399995
"2610300A13Rik",0,0,0,0,0,0
"2610300M13Rik",0,18.36001052,0,0,0,3.30000344
"2610303G11Rik",0,0,0,0,0,0
"2610306M01Rik",16.2611394,34.57964528,111.05602656,54.79765464,13.23119096,151.57319624
"2610306O10Rik",4.07999592,5.93999856,7.5999996,12.17999952,3.06,9.54000288
"2610307P16Rik",8.15997644,9.16004148,19.4599829,22.9999788,9.14002342,10.0200091
"2610316D01Rik",357.65667574,349.22460068,272.47311286,275.92337436,304.90083734,333.64413294
"2610318M16Rik",0,0,0,0,0,0
"2610318N02Rik",32.37999376,36.89999902,59.0600039,61.99999336,51.50000184,37.6600036
"2610507I01Rik",1260.89501272,1416.53379902,1631.88287592,1581.90214872,1420.6031988,1338.1850155
"2610509F24Rik",0,0,0,0,0,0
"2610528A11Rik",22.28000632,10.17999528,9.93999708,24.95999376,8.79999432,5.60000324
"2610528J11Rik",0,0,0,0,0,0
"2700029L08Rik",105.6400073,109.1599921,69.160013,38.5800132,56.6000113,32.8399967
"2700033N17Rik",6.92148152,23.24268276,14.85590452,12.94796818,8.24968564,7.1393027
"2700038G22Rik",61.80000176,85.35859288,96.13520842,74.80001526,49.05001322,56.74001022
"2700046A07Rik",42.41999106,27.94000324,10.20000144,56.50001782,16.86002076,52.600004
"2700046G09Rik",148.3477074,122.3711082,209.05049478,280.30515448,266.4972756,242.03181762
"2700049A03Rik",752.14304456,769.75321538,586.43839016,813.3071284,674.8513234,676.4799579
"2700052C19Rik",0.35950512,0.07062276,0.09006192,0.05089188,0.10580154,0.02535312
"2700054A10Rik",319.66340282,326.86391588,376.57976078,431.47300384,395.307662,412.02835824
"2700062C07Rik",735.21969738,684.00165638,828.285316,997.2048751,856.3869508,810.13095424
"2700068H02Rik",17.91998208,10.67998464,16.36000704,24.32001312,32.12000064,42.9799968
"2700069I18Rik",48.5999904,63.400002,31.7599974,31.29999804,48.21999916,54.41999412
"2700078F05Rik",3.4804876,3.99998176,3.85997072,0,0,6.10073128
"2700080J24Rik",2.04000528,0,2.36000676,2.04000528,2.04000528,2.0199948
"2700089I24Rik",0,0,0,0,0,0
"2700097O09Rik",217.212172,165.64017496,263.67151882,94.28152534,267.72066494,233.02045952
"2700099C18Rik",440.91837422,395.19455186,432.9397921,486.89216318,531.920603,532.92091748
"2810001A02Rik",173.74,119.9999944,281.9999984,210.0599968,153.5599936,178.660004
"2810001G20Rik",418.12377458,459.26203006,549.85789568,571.32297976,458.77730998,466.5022648
"2810002D19Rik",206.77564784,290.09891544,291.09712464,233.63702416,246.05529104,226.83900864
"2810004N23Rik",1051.40741958,1302.32004834,1304.26930202,1404.97545898,1088.38941832,1099.74820038
